ticker,date,period,article_count,headlines,direction,distinct_events,cat_ai_infrastructure_platforms,cat_ai_product_platform_ecosystem,cat_analyst_consensus_signals,cat_autonomous_driving_robotaxi,cat_cloud_infrastructure_investment,cat_cybersecurity_service_incidents,cat_earnings_deliveries_production,cat_earnings_valuation_milestones,cat_enterprise_industry_adoption,cat_ev_market_competition_pricing,cat_gaming_consumer_products,cat_gaming_entertainment_strategy,cat_market_sector_sentiment,cat_musk_leadership_governance,cat_openai_partnership_governance,cat_regulatory_antitrust_legal,cat_regulatory_geopolitical_risk,cat_safety_recalls_regulatory,cat_supply_chain_competitive_dynamics,cat_workforce_operations_restructuring,actionability,capital_commitment_scale,ceo_focus_dilution,competitive_impact,controversy,directional_clarity,expected_duration,information_density,management_signal,materiality,narrative_shift,regulatory_risk,repeatedness,scope,sentiment_strength,supply_chain_significance,surprise,temporal_horizon,reasoning
MSFT,2024-07-31,gap,9,"Stocks rise, yen gains after BOJ hikes rates | FTSE called up after BoJ hike; Fed to come | Microsoft : Protecting the public from abusive AI-generated content | Microsoft: Fiscal Q4 Earnings Snapshot | Microsoft : Cloud Strength Drives Fourth Quarter Results | Microsoft : Cloud Strength Drives Fourth Quarter Results Form 8 K | Microsoft : Earnings Release FY24 Q4 | Microsoft Corporation (MSFT) Investigation: Bronstein, Gewirtz & Grossman, LLC E | Microsoft beats quarterly revenue estimates",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MSFT,2024-08-01,gap,1,UAE-based G42 working with US to meet AI standards amid China concerns,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MSFT,2024-08-02,gap,1,Pomerantz Law Firm Investigates Claims On Behalf of Investors of Microsoft Corpo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MSFT,2024-08-05,gap,3,"MSFT Investors Have Opportunity to Join Microsoft Corporation Fraud Investigatio | QUOTES 6-Equities sell off, Nasdaq on track for correction, bond yields sink | US court upholds rule granting work permits to visa holders' spouses",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MSFT,2024-08-12,gap,1,X hit with Austrian data use complaint over AI training,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MSFT,2024-08-13,gap,1,Teams Forge Communication Shortcuts Across Large Organizations to Keep Informati,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MSFT,2024-08-16,gap,2,"Companies need more AI competency at board level, Norway's wealth fund says | US lawmakers urge probe of WiFi router maker TP-Link over fears of Chinese cyber",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MSFT,2024-08-22,gap,1,Microsoft cuts first-quarter intelligent cloud revenue forecast,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MSFT,2024-08-26,gap,1,OpenAI supports California AI bill requiring 'watermarking' of synthetic content,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MSFT,2024-08-29,gap,3,"OpenAI, Anthropic sign deals with US govt for AI research and testing | UK reshapes its AI strategy under pressure to cut costs | Contentious California AI bill passes legislature, awaits governor's signature",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MSFT,2024-08-30,gap,1,OpenAI says ChatGPT's weekly users have grown to 200 million,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MSFT,2024-09-04,gap,2,Exclusive-OpenAI co-founder Sutskever's new safety-focused AI startup SSI raises | Microsoft Spared U.K. Antitrust Investigation Over Ties to Inflection AI -- Upda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MSFT,2024-09-05,gap,1,Ilya Sutskever on how AI will change and his new startup Safe Superintelligence,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MSFT,2024-09-09,gap,1,Microsoft: major breakthrough in partnership with Palantir,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MSFT,2024-09-10,gap,1,"OpenAI, Thrive Capital Back AI Drug Discovery Startup",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MSFT,2024-09-12,gap,3,"Microsoft 365 down for thousands of users, Downdetector shows | Microsoft to cut 650 support jobs in Xbox Games unit, Bloomberg News reports | OpenAI in talks to raise funds at $150 bln valuation",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MSFT,2024-09-13,gap,1,OpenAI launches 'Strawberry' bots with 'reasoning' abilities,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MSFT,2024-09-16,gap,1,Exclusive-OpenAI's stunning $150 billion valuation hinges upending corporate str,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MSFT,2024-09-17,gap,5,Microsoft: dividend increase and share buybacks | Microsoft : Another important step in advancing responsible AI to serve the worl | Microsoft approves new $60 billion share buyback | OpenAI's safety committee to oversee security practices as an independent body | Microsoft Boosts Dividend by 8 Cents; New Buyback Approved -- Update,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MSFT,2024-09-18,gap,2,"Microsoft : BlackRock, Global Infrastructure Partners, Microsoft and MGX launch  | Microsoft and BlackRock plan $30 billion fund to invest in AI infrastructure, FT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MSFT,2024-09-19,gap,2,Judge Pitman Grants Summary Judgment Of No Damages After Excluding Plaintiff's E | Communications Services Flat as Traders Digest Policy Shift - Communications Ser,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MSFT,2024-09-20,gap,1,"Constellation Energy Shares Rise on Power Deal Microsoft, Restart of Three Mile ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MSFT,2024-09-23,gap,1,"UAE seeks closer AI, tech ties in Biden talks as China interest stirs US concern",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MSFT,2024-09-24,gap,2,"US nuclear plants won't power up Big Tech's AI ambitions right away | Microsoft may pay Constellation premium in Three Mile Island power agreement, Je",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MSFT,2024-09-25,gap,2,Google files complaint to EU over Microsoft cloud practices | Microsoft to Invest $1.3 Billion in AI in Mexico,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MSFT,2024-09-26,gap,5,"OpenAI departures from company not linked to restructuring, CEO says | Power thirst complicates ESG investors' love affair with tech stocks | OpenAI key personnel changes | Tech Up on Renewed Chip Optimism -- Tech Roundup | Exclusive-OpenAI to remove non-profit control and give Sam Altman equity, source",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MSFT,2024-09-27,gap,1,OpenAI Discusses 7% Stake for Altman in For-Profit Shift,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MSFT,2024-09-30,gap,1,"Apple drops out of talks to join OpenAI investment round, WSJ says",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MSFT,2024-10-01,gap,2,Utilities Up as Electricity Demand Seen Increasing -- Utilities Roundup | Tech Up as Momentum Traders Chase Gains -- Tech Roundup,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MSFT,2024-10-02,gap,3,"OpenAI, Italian state lender CDP team up for AI use in startups | Tech market values jump in September on Fed rate cuts, AI optimism | Microsoft Adds Features to Consumer AI Assistant",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MSFT,2024-10-03,gap,7,"Microsoft and Rezolve AI Partner to Drive Global Retail Innovation with AI-Power | Microsoft to Invest $4.8 Billion on AI, Cloud Infrastructure in Italy -- Update | OpenAI Raises $6.6 Billion at $157 Billion Valuation | Microsoft to Invest $4.8 billion on AI, Cloud Infrastructure in Italy | OpenAI raises $6.6 bln, with Microsoft, Nvidia among investors | Tech Advances on AI Optimism - Tech Roundup | OpenAI tells investor to not invest in five AI startups including Sutskever's SS",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MSFT,2024-10-04,gap,2,"What OpenAI's Historic Round Means for VC Dealmaking | OpenAI Closes New Funding Round, Raising $6.6B",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MSFT,2024-10-08,gap,1,Exclusive-Virginia congressional candidate creates AI chatbot as debate stand-in,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MSFT,2024-10-09,gap,1,Communications Services Climb Amid AI Activity - Communications Services Roundup,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MSFT,2024-10-10,gap,2,"Healthcare startup Suki raises $70 million to build AI assistants for hospitals | Venture capital investors wary of dealmaking despite stock market momentum, repo",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MSFT,2024-10-14,gap,1,UK promises regulation overhaul in bid to court wary investors,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MSFT,2024-10-15,gap,1,Microsoft's VP of GenAI research to join OpenAI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MSFT,2024-10-16,gap,2,"Germany must forge new policy to save its industry, says Scholz | AI, cloud funding in US, Europe and Israel to hit $79 billion in 2024, Accel say",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MSFT,2024-10-21,gap,3,"Microsoft: UBS remains Buy | Microsoft to allow autonomous AI agent development starting next month | Former OpenAI technology chief Mira Murati to raise capital for new AI startup, ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MSFT,2024-10-22,gap,2,"Lenfest Institute, OpenAI and Microsoft announce $10 million AI Collaborative an | Three Mile Island nuclear plant gears up for Big Tech reboot",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MSFT,2024-10-24,gap,1,LinkedIn Fined More Than $300 Million in Ireland Over Personal Data Processing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MSFT,2023-11-13,cc,1,Asset manager GMO's first ETF will focus on 'quality' companies,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MSFT,2023-11-15,cc,1,Microsoft Announces Expiration and Final Results of its Private Exchange Offers ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MSFT,2023-11-16,cc,3,OpenAI explores how to get ChatGPT into classrooms | Microsoft : at the top thanks to the Ignite conference | Microsoft : Wedbush again raises its price target,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MSFT,2023-11-17,cc,3,OpenAI's Sam Altman to depart as company's CEO | Openai Says Sam Altman Will Depart As CEO And Leave The Board Of Directors | Meta's head of augmented reality software stepping down,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MSFT,2023-11-20,cc,3,Microsoft eyes seat on OpenAI's revamped board - The Information | OpenAI board in discussions with Sam Altman to return as CEO- The Verge | OpenAI Interim CEO Told Staff In Companywide Meeting Its Relationship With Micro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MSFT,2023-11-21,cc,3,"OpenAI board, Altman in talks for return of former CEO - Bloomberg News | OpenAI board, Altman in talks for a return of former CEO - Bloomberg News | Sam Altman And Members Of The OpenAI Board Have Opened Negotiations Aimed At A P",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MSFT,2023-11-22,cc,7,"AI poster child Altman back at OpenAI, may have fewer checks on power | Microsoft Investing $500 Million to Grow Digital Footprint in Quebec | MICROSOFT EXPANDS DIGITAL FOOTPRINT IN QUEBEC WITH USD$500 MILLION INVESTMENT IN | Sam Altman : a return to OpenAI? | Stocks called flat ahead of autumn statement | Greg Brockman Says Returning To OpenAI & Getting Back To Coding Tonight | Microsoft Is Discussing Governance Changes It Wants From OpenAI Including Increa",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MSFT,2023-11-24,cc,1,Tech Advances on Clarity in AI Landscape -- Tech Roundup,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MSFT,2023-11-28,cc,1,4 AI Stocks Tech Investors CanÃ¢€™t Ignore For 2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MSFT,2023-11-29,cc,3,"Okta says hackers stole data for all customer support users in cyber breach | Microsoft announces quarterly dividend | OpenAI not expected to offer a board seat to Microsoft, other investors- The Inf",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MSFT,2023-11-30,cc,3,"Microsoft president says no chance of superintelligent AI soon | ChatGPT one year on : From viral AI bot to OpenAI's boardroom battle | Microsoft to take non-voting, observer position on OpenAI's board",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MSFT,2023-12-01,cc,2,Google pushes for antitrust action against Microsoft in UK cloud market | Viral AI chatbot ChatGPT turns one,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MSFT,2023-12-06,cc,2,US FTC tries again to stop Microsoft's already-closed deal for Activision | What are the EU's landmark AI rules?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MSFT,2023-12-08,cc,8,"Microsoft, OpenAI tie-up comes under antitrust scrutiny | US FTC examining Microsoft investment in OpenAI - Bloomberg News | Trending : UK Regulator to Probe Microsoft's Partnership With OpenAI | Microsoft's Partnership With OpenAI to Be Probed by UK Regulator -- Update | Microsoft's Partnership With OpenAI to Be Probed by UK Regulator | Microsoft denies taking control at OpenAI after UK review | UK antitrust regulator considering Microsoft, OpenAI partnership | Stalled EU AI Act talks set to resume",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MSFT,2023-12-11,cc,2,Microsoft : agreement with SLB and NL on CO2 storage | Microsoft says it does not own any portion of OpenAI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MSFT,2023-12-12,cc,1,AFL-CIO and Microsoft announce new tech-labor partnership on AI and the future o,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MSFT,2023-12-18,cc,1,Activision Blizzard settles workplace harassment lawsuit in California,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MSFT,2023-12-20,cc,1,Chestnut Carbon to Deliver High-Quality Carbon Removal Credits through a Multi-y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MSFT,2023-12-21,cc,2,Microsoft ending support for Windows 10 could send 240 mln PCs to landfills - re | Tech Slips as AI Speculation Slows -- Tech Roundup,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MSFT,2023-12-27,cc,1,"Trending : OpenAI, Microsoft Sued By New York Times",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MSFT,2023-12-28,cc,2,Microsoft : in the green with brokerage comments | Microsoft : Wedbush raises its price target,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MSFT,2024-01-09,cc,6,"Trending : Microsoft's OpenAI Investment May Face EU Probe | Microsoft's OpenAI Investment Could Face EU Probe -- 2nd Update | Microsoft's OpenAI investment could face EU merger probe, EU regulators say | Microsoft's OpenAI Investment Could Face EU Probe -- Update | Microsoft : Brussels to examine OpenAI partnership | Microsoft's OpenAI Investment Could Face EU Probe",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MSFT,2024-01-11,cc,4,Microsoft Unveils New Generative AI Solutions for Retailers | News Highlights : Top Company News of the Day - Thursday at 11 AM ET | Hanwha Qcells Announces Expansion of Strategic Alliance with Microsoft | OpenAI CEO Sam Altman to meet US House Speaker Mike Johnson - Axios,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MSFT,2024-01-12,cc,1,Tech Up on Torrid Speculation -- Tech Roundup,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MSFT,2024-01-16,cc,4,"Microsoft CEO 'comfortable' with OpenAI non-profit despite Altman ouster | Microsoft : extensive AI and cloud agreement with Vodafone | Vodafone and Microsoft sign 10-year strategic partnership to bring generative AI | Vodafone signs $1.5 bln Microsoft deal for AI, cloud and IoT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MSFT,2024-01-17,cc,2,Cognigy Now Available in the Microsoft Azure Marketplace | Microsoft announces quarterly earnings release date,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MSFT,2024-01-18,cc,1,"Microsoft : BofA reiterates buy recommendation, targets $450",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MSFT,2024-01-19,cc,1,Sam Altman seeks to raise billions for network of AI chip factories - Bloomberg ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MSFT,2024-01-22,cc,4,Microsoft Reports Cyber Attack by Russian-Sponsored Hacking Group -- Update | Microsoft says it was hacked by Russian state-sponsored group | Microsoft Reports Cyberattack by Russian-Sponsored Hacking Group -- Update | Microsoft says it detected cyber incident beginning November,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MSFT,2024-01-23,cc,1,"Microsoft's Bing, Edge to be exempt from Europe's DMA - Bloomberg News",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MSFT,2024-01-25,cc,4,"FTC to Inquire to Microsoft's, Google's, Amazon's AI Partnerships | Microsoft, Atos's Eviden Seal Cloud, AI Partnership | Microsoft lays off 1,900 Activision Blizzard, Xbox staff - The Verge | OpenAI's Altman discussed chip-making venture with US Congress members -WaPo",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MSFT,2024-01-26,cc,4,Microsoft Teams down for thousands of users - Downdetector | Elon Musk's AI startup seeks to raise up to $6 bln -FT | EMEA Morning Briefing : Shares Set to Start Mixed -2- | FTC opens inquiry into Big Tech's partnerships with leading AI startups,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MSFT,2024-01-31,cc,4,"Generation AI: High hopes, high costs | Microsoft: price target raised by Wedbush | Investors punish Microsoft, Alphabet as AI returns fall short of lofty expectati | Microsoft: EPS up 26% in Q2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MSFT,2024-02-01,cc,3,"Microsoft: share price rises, analyst raises target | Microsoft: HSBC upgrades target, maintains buy rating | Excel, PowerPoint and OneNote on VisionPro",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MSFT,2024-02-02,cc,1,Microsoft says state-backed Russian hackers accessed emails of senior leadership,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MSFT,2024-02-05,cc,1,Rubrik plans April listing amid U.S. probe into former employee -sources,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MSFT,2024-02-07,cc,1,Microsoft in talks to end trade body's cloud computing complaint,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MSFT,2024-02-08,cc,5,"Microsoft partners with India's Sarvam AI for voice-based genAI tools | Generative AI faces major test as Indonesia holds largest election since boom | OpenAI developing software that operates devices, automates tasks - The Informat | Microsoft launches Copilot internally to boost AI adoption by developers - Busin | Arm forecast beats estimates as AI spurs chip upgrades",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MSFT,2024-02-09,cc,4,Indian startup Sarvam AI collaborates with Microsoft to bring its Indic voice la | Microsoft chairman and CEO Satya Nadella highlights key role of India's develope | OpenAI hits $2 bln revenue milestone - FT | OpenAI hits $2 bln revenue milestone as growth skyrockets - FT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MSFT,2024-02-14,cc,1,"Microsoft to Buy 27,600 Carbon Removal Credits From Swiss Startup Neustark -- OP",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MSFT,2024-02-15,cc,4,Microsoft Gaming CEO Phil Spencer Says Going To Take Four Games To Other Console | Microsoft's Xbox to launch four titles on other platforms | Microsoft: 3.2 billion euros invested in Germany | Microsoft to invest 3.2 bln eur in Germany in AI push,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MSFT,2024-02-16,cc,2,"'Call of Duty' gamers sue Activision for monopolizing leagues, tournaments | Advisory firm Ankura launches generative AI tool crafted with ChatGPT developer",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MSFT,2024-02-21,cc,4,"'AI godfather', others urge more deepfake regulation in open letter | Microsoft Ramps Up Purchases of Carbon Removal Credits With Kenya Deal -- OPIS | Third Point Investors posts accelerated gain for master fund | Microsoft quadruples AI and cloud investments in Spain",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MSFT,2024-02-26,cc,3,"Google steps up Microsoft criticism, warns of rival's monopoly in cloud | Microsoft: partnership with French startup Mistral AI | Microsoft Strikes Deal With Mistral In Push Beyond OpenAI - FT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MSFT,2024-02-27,cc,1,Apple App Store - Top Apps,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MSFT,2024-02-28,cc,3,"Conductor by Diagrid Now Available in Microsoft Azure Marketplace | France had no prior knowledge of Microsoft's Mistral AI deal, official says | Microsoft to Acquire 10,000 Credits From Biochar Startup Bio-Logical -- OPIS",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MSFT,2024-02-29,cc,1,"US SEC investigating if OpenAI investors were misled, WSJ reports",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MSFT,2024-03-01,cc,1,"OpenAI to name new board members within a month, Washington Post reports",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MSFT,2024-03-04,cc,2,WTO e-commerce tariff moratorium wins temporary reprieve | OpenAI's Top Executives Rejected Several Claims Elon Musk Has Made In A Lawsuit-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MSFT,2024-03-06,cc,2,News Highlights : Top Company News of the Day - Wednesday at 11 AM ET | OpenAI seeks to dismiss all of Musk's claims in lawsuit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MSFT,2024-03-07,cc,3,"In new disclosure, LinkedIn says premium subscriptions bring in $1.7 billion | Y Combinator CEO Garry Tan Discussed OpenAI Board Role- The Information | LinkedIn down for thousands of users, Downdetector shows",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MSFT,2024-03-08,cc,5,F&C Investment falls behind benchmark but raises dividend | Microsoft: Russian cyberattack intensified in February | Microsoft Still Facing Intrusions From Russian-Sponsored Hacking Group | Microsoft says Russian-state sponsored hackers have been able to access internal | Microsoft says a cyber threat actor has been able to access internal systems,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MSFT,2024-03-11,cc,5,"EU Commission's use of Microsoft software breached privacy rules, watchdog says | Microsoft says it hasn't been able to shake Russian state hackers | OpenAI CEO Sam Altman To Rejoin Nonprofit Board, The Information Reports | Sam Altman to return to OpenAI's board, The Information reports | Sam Altman To Return To OpenAI Board Of Directors- The Information",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
